8,EXP,1991,LAST,1541,1.00,1515
8,EXP,1990,LAST,1545,1.00,1532
8,EXP,1976,1995,1554,1.00,1562
8,PRD,1991,LAST,1541,1.00,1515
8,PRD,1990,LAST,1545,1.00,1532
8,TRD,1976,LAST,1547,1.00,1534
12,EXP,1976,LAST,1540,1.00,1527
12,IMP,1976,1984,1540,1.00,1527
12,TRD,1976,LAST,1541,1.00,1528
12,TRD,1976,LAST,1542,1.00,1530
12,TRD,1976,LAST,1543,1.00,1530
12,TRD,1976,LAST,1544,1.00,1531
12,TRD,1976,LAST,1545,1.00,1532
12,TRD,1976,LAST,1546,1.00,1533
12,TRD,1976,LAST,1548,1.00,1535
12,TRD,1976,LAST,1549,1.00,1523
12,TRD,1976,LAST,1563,1.00,1564
24,IMP,1976,LAST,1519,1.00,1520
24,EXP,2016,2016,1558,1.00,1559
24,PRD,1976,LAST,1541,1.00,1528
24,PRD,1976,LAST,1544,1.00,1531
24,PRD,1976,LAST,1545,1.00,1532
24,PRD,1976,LAST,1548,1.00,1535
24,TRD,1976,LAST,1504,1.00,1503
24,TRD,1976,LAST,1507,1.00,1506
24,TRD,1976,LAST,1540,1.00,1527
24,TRD,1976,LAST,1541,1.00,1528
24,TRD,1976,LAST,1542,1.00,1516
24,TRD,1976,LAST,1543,1.00,1517
24,TRD,1976,LAST,1544,1.00,1531
24,TRD,1976,LAST,1545,1.00,1532
24,TRD,1976,LAST,1548,1.00,1535
24,TRD,1976,LAST,1549,1.00,1535
24,TRD,1976,LAST,1562,1.00,1563
28,EXP,1976,LAST,1514,1.00,1540
28,EXP,1976,LAST,1517,1.00,1543
28,EXP,1976,LAST,1527,1.00,1540
28,EXP,1976,LAST,1528,1.00,1515
32,EXP,1976,LAST,1521,1.00,1524
32,EXP,1976,1986,1534,1.00,1521
32,EXP,1987,LAST,1534,1.00,1524
32,EXP,1991,LAST,1545,1.00,1519
32,EXP,1976,1990,1545,1.00,1532
32,EXP,1999,LAST,1558,1.00,1559
32,EXP,1998,2000,1563,1.00,1571
32,EXP,1991,1991,1533,1.00,1532
32,EXP,1982,1982,1553,1.00,1571
32,IMP,1976,LAST,1545,1.00,1532
32,PRD,1987,LAST,1521,1.00,1524
32,PRD,1976,LAST,1541,1.00,1515
32,PRD,1976,LAST,1542,1.00,1516
32,PRD,1976,LAST,1543,1.00,1517
32,PRD,1976,LAST,1544,1.00,1518
32,PRD,1976,LAST,1545,1.00,1519
32,PRD,1976,LAST,1548,1.00,1522
32,PRD,1976,LAST,1549,1.00,1523
32,TRD,1976,LAST,1540,1.00,1514
32,TRD,1976,LAST,1541,1.00,1515
32,TRD,1976,LAST,1542,1.00,1516
32,TRD,1976,LAST,1543,1.00,1517
32,TRD,1976,LAST,1544,1.00,1518
32,TRD,1976,LAST,1546,1.00,1520
32,TRD,1976,LAST,1548,1.00,1522
32,TRD,1976,LAST,1549,1.00,1523
32,TRD,1976,LAST,1550,1.00,1524
51,EXP,2000,2000,1515,1.00,1528
51,EXP,2017,2017,1514,1.00,1515
51,IMP,2009,2009,1516,1.00,1517
51,IMP,2017,2017,1516,1.00,1517
51,EXP,2013,2017,1503,1.00,1504
51,EXP,1996,LAST,1546,1.00,1520
51,IMP,1997,1999,1546,1.00,1520
51,EXP,2000,2017,1540,1.00,1501
51,EXP,2001,2002,1541,1.00,1501
51,EXP,2005,2017,1542,1.00,1517
51,EXP,2003,2004,1544,1.00,1531
51,EXP,1999,LAST,1554,1.00,1553
51,TRD,1992,LAST,1502,1.00,1501
51,TRD,1992,LAST,1543,1.00,1517
51,TRD,1992,LAST,1547,1.00,1534
533,EXP,1976,LAST,1553,1.00,1554
533,IMP,1976,LAST,1519,1.00,1520
533,TRD,1976,LAST,1545,1.00,1532
36,EXP,1976,1979,1528,1.00,1541
36,EXP,2012,2017,1588,1.00,1590
36,PRD,1976,1979,1528,1.00,1541
36,PRD,1976,LAST,1543,1.00,1517
36,PRD,1976,LAST,1545,1.00,1532
36,PRD,1976,LAST,1549,1.00,1523
36,TRD,1998,LAST,1540,1.00,1527
36,TRD,1976,LAST,1542,1.00,1516
36,TRD,1976,LAST,1543,1.00,1517
36,TRD,1976,LAST,1548,1.00,1535
36,TRD,1976,LAST,1549,1.00,1523
40,TRD,1976,LAST,1547,1.00,1550
40,EXP,1981,1984,1528,1.00,1527
40,EXP,1988,1988,1558,1.00,1534
40,EXP,1992,1992,1558,1.00,1534
40,EXP,2012,2012,1542,1.00,1543
40,EXP,2015,2015,1542,1.00,1543
31,EXP,1992,LAST,1540,1.00,1514
31,EXP,1992,LAST,1546,1.00,1507
31,EXP,1992,LAST,1553,1.00,1554
31,TRD,1992,LAST,1534,1.00,1537
31,IMP,1992,LAST,1541,1.00,1528
31,EXP,1998,1998,1541,1.00,1528
31,EXP,2004,2004,1541,1.00,1528
31,EXP,1996,1996,1541,1.00,1502
31,EXP,2005,2005,1541,1.00,1502
31,EXP,2006,2006,1541,1.00,1528
31,TRD,1992,LAST,1542,1.00,1516
31,TRD,1992,LAST,1543,1.00,1517
31,TRD,1992,LAST,1548,1.00,1535
31,TRD,1992,LAST,1557,1.00,1556
31,EXP,1999,2000,1514,1.00,1501
31,EXP,1998,1998,1515,1.00,1502
31,EXP,1996,1998,1527,1.00,1528
31,EXP,1996,1996,1528,1.00,1502
31,EXP,1999,1999,1528,1.00,1502
31,EXP,2003,2003,1527,1.00,1528
31,EXP,2005,2005,1528,1.00,1502
31,EXP,2005,2005,1562,1.00,1501
44,EXP,1999,LAST,1528,1.00,1515
48,EXP,1976,LAST,1540,1.00,1514
48,EXP,1976,LAST,1571,1.00,1570
48,EXP,1997,1997,1563,1.00,1554
48,EXP,2002,2002,1563,1.00,1554
48,EXP,2005,2005,1563,1.00,1554
48,EXP,2014,2017,1563,1.00,1554
48,EXP,1997,1997,1562,1.00,1570
48,EXP,2005,2007,1562,1.00,1587
48,EXP,2011,2013,1562,1.00,1587
48,EXP,2012,2012,1563,1.00,1571
48,EXP,2013,2017,1573,1.00,1556
48,EXP,2014,2014,1590,1.00,1556
48,EXP,2016,2016,1590,1.00,1556
50,TRD,1976,LAST,1542,1.00,1543
50,TRD,1976,LAST,1556,1.00,1555
50,IMP,2016,2016,1507,1.00,1506
50,EXP,2010,2010,1516,1.00,1517
50,IMP,2016,2016,1564,1.00,1555
50,EXP,1989,1990,1570,1.00,1562
50,EXP,1989,1993,1563,1.00,1562
112,TRD,1992,LAST,1545,1.00,1532
56,PRD,1976,1999,1533,1.00,1546
56,PRD,1976,LAST,1534,1.00,1537
56,PRD,1995,LAST,1541,1.00,1515
56,PRD,1976,LAST,1542,1.00,1516
56,PRD,1976,LAST,1543,1.00,1517
56,PRD,1993,LAST,1544,1.00,1518
56,PRD,1993,LAST,1545,1.00,1519
56,PRD,1976,1983,1545,1.00,1532
56,PRD,1976,LAST,1546,1.00,1520
56,PRD,1976,LAST,1547,1.00,1537
56,PRD,1976,LAST,1548,1.00,1522
56,PRD,1976,LAST,1554,1.00,1563
56,TRD,2000,LAST,1540,1.00,1514
56,TRD,1976,LAST,1547,1.00,1537
56,TRD,1976,LAST,1548,1.00,1522
56,TRD,1976,LAST,1549,1.00,1523
56,TRD,2017,2017,1541,1.00,1528
84,EXP,1976,LAST,1542,1.00,1543
84,PRD,1993,LAST,1543,1.00,1530
84,PRD,1995,LAST,1544,1.00,1531
84,TRD,1976,LAST,1528,1.00,1527
84,TRD,1976,LAST,1541,1.00,1540
84,TRD,1993,LAST,1543,1.00,1530
84,TRD,1995,LAST,1544,1.00,1531
204,EXP,1976,LAST,1515,1.00,1514
204,EXP,1976,1982,1544,1.00,1505
204,IMP,1992,1992,1507,1.00,1506
204,IMP,1998,1998,1531,1.00,1544
204,IMP,1976,LAST,1547,1.00,1534
204,TRD,1976,LAST,1546,1.00,1545
204,TRD,1976,LAST,1549,1.00,1523
204,IMP,2014,2014,1571,1.00,1562
204,EXP,1998,1998,1563,1.00,1562
204,IMP,1999,LAST,1563,1.00,1562
204,EXP,1999,2001,1571,1.00,1562
204,EXP,2003,2004,1571,1.00,1570
204,EXP,2006,2006,1571,1.00,1570
204,EXP,1998,2002,1570,1.00,1553
204,EXP,2005,2005,1571,1.00,1553
204,EXP,2009,2009,1571,1.00,1553
60,TRD,1976,LAST,1504,1.00,1503
68,EXP,1976,LAST,1540,1.00,1527
68,EXP,1976,LAST,1541,1.00,1528
68,TRD,1976,LAST,1570,1.00,1571
68,IMP,1995,1995,1520,1.00,1519
68,IMP,1990,1990,1555,1.00,1556
70,EXP,2002,2003,1542,1.00,1543
70,EXP,2000,LAST,1553,1.00,1554
70,TRD,1992,LAST,1504,1.00,1503
70,TRD,1992,LAST,1514,1.00,1515
70,TRD,1992,LAST,1516,1.00,1517
70,TRD,1992,LAST,1535,1.00,1548
70,TRD,1992,LAST,1547,1.00,1534
70,TRD,1992,LAST,1557,1.00,1556
70,IMP,1992,LAST,1562,1.00,1563
70,TRD,1992,LAST,1570,1.00,1571
70,EXP,2007,2011,1531,1.00,1544
70,EXP,2012,2017,1531,1.00,1518
70,EXP,2000,2002,1540,1.00,1541
70,EXP,2004,2007,1540,1.00,1541
70,EXP,2015,2016,1542,1.00,1517
70,EXP,2004,2004,1562,1.00,1571
70,EXP,2004,2004,1564,1.00,1572
70,EXP,2004,2004,1587,1.00,1571
70,EXP,2014,2015,1587,1.00,1571
70,EXP,2005,2014,1562,1.00,1563
70,EXP,2015,2017,1562,1.00,1571
70,EXP,2004,2004,1563,1.00,1571
70,EXP,2015,2017,1563,1.00,1571
72,EXP,1976,LAST,1507,1.00,1506
72,EXP,1998,1998,1527,1.00,1528
72,EXP,2002,LAST,1540,1.00,1515
72,EXP,1999,LAST,1541,1.00,1528
72,EXP,1999,LAST,1545,1.00,1532
72,EXP,1995,1995,1562,1.00,1563
72,EXP,1990,1990,1565,1.00,1556
72,IMP,1999,LAST,1541,1.00,1515
72,IMP,1999,LAST,1545,1.00,1532
72,TRD,1999,LAST,1546,1.00,1532
72,IMP,2017,2017,1516,1.00,1517
72,EXP,2014,2014,1544,1.00,1505
72,EXP,2017,2017,1564,1.00,1506
72,EXP,2016,2016,1527,1.00,1528
72,EXP,2005,2005,1565,1.00,1556
72,EXP,2006,2006,1590,1.00,1556
72,EXP,2010,2010,1557,1.00,1556
76,EXP,1990,1990,1558,1.00,1537
76,EXP,1976,LAST,1571,1.00,1570
76,EXP,1982,1982,1558,1.00,1591
76,EXP,2012,2012,1590,1.00,1587
76,EXP,1999,1999,1558,1.00,1591
76,PRD,1976,1981,1541,1.00,1515
76,PRD,1976,LAST,1542,1.00,1516
76,PRD,1976,LAST,1543,1.00,1517
76,PRD,1976,LAST,1544,1.00,1518
76,PRD,1976,LAST,1545,1.00,1532
76,PRD,1976,LAST,1548,1.00,1535
76,TRD,1976,1981,1540,1.00,1514
76,TRD,1976,1981,1541,1.00,1515
76,TRD,1976,LAST,1542,1.00,1516
76,TRD,1976,LAST,1543,1.00,1517
76,TRD,1976,LAST,1545,1.00,1532
76,TRD,1976,LAST,1548,1.00,1535
76,TRD,1976,LAST,1549,1.00,1523
96,TRD,1993,LAST,1518,1.00,1520
96,IMP,2007,2007,1516,1.00,1517
96,IMP,2010,2010,1529,1.00,1530
96,EXP,2013,2014,1530,1.00,1543
96,EXP,2011,2017,1534,1.00,1547
96,EXP,1997,1997,1557,1.00,1556
96,IMP,1995,1995,1507,1.00,1506
96,IMP,1993,1995,1516,1.00,1517
96,IMP,1986,1986,1518,1.00,1544
100,EXP,1976,1991,1544,1.00,1531
100,EXP,1999,1999,1553,1.00,1554
100,EXP,1993,1993,1562,1.00,1570
100,EXP,1993,1993,1563,1.00,1571
100,IMP,1976,LAST,1503,1.00,1504
100,IMP,1976,1992,1540,1.00,1514
100,IMP,1976,1991,1544,1.00,1531
100,IMP,1998,1998,1553,1.00,1554
100,IMP,1976,LAST,1574,1.00,1556
100,PRD,1976,LAST,1534,1.00,1537
100,PRD,1976,LAST,1541,1.00,1528
100,PRD,1976,LAST,1542,1.00,1529
100,PRD,1976,LAST,1544,1.00,1531
100,PRD,1976,LAST,1545,1.00,1532
100,PRD,1976,LAST,1546,1.00,1533
100,PRD,1976,LAST,1547,1.00,1550
100,PRD,1976,LAST,1548,1.00,1535
100,TRD,1976,LAST,1545,1.00,1532
100,TRD,1976,LAST,1546,1.00,1533
100,TRD,1976,LAST,1547,1.00,1550
100,TRD,1976,LAST,1548,1.00,1535
100,TRD,1976,LAST,1557,1.00,1556
100,EXP,2017,2017,1516,1.00,1517
100,EXP,2017,2017,1534,1.00,1537
100,EXP,2017,2017,1540,1.00,1541
100,EXP,2011,2011,1540,1.00,1541
100,EXP,1998,1998,1542,1.00,1543
100,EXP,2000,2000,1542,1.00,1543
100,EXP,2017,2017,1553,1.00,1554
100,EXP,1995,1997,1541,1.00,1528
100,EXP,1999,1999,1540,1.00,1541
100,EXP,1995,1997,1540,1.00,1541
100,EXP,1994,1994,1540,1.00,1501
100,EXP,1993,1993,1540,1.00,1527
100,EXP,2000,2011,1590,1.00,1565
854,EXP,2008,2008,1514,1.00,1528
854,EXP,1976,LAST,1531,1.00,1544
854,EXP,1999,2003,1534,1.00,1550
854,IMP,2003,2003,1530,1.00,1543
854,IMP,1997,2003,1571,1.00,1570
854,TRD,1976,LAST,1503,1.00,1501
854,TRD,1976,LAST,1554,1.00,1553
854,TRD,1976,LAST,1563,1.00,1562
854,EXP,2016,2017,1528,1.00,1502
854,IMP,2006,2006,1507,1.00,1506
854,EXP,2005,2005,1541,1.00,1528
108,IMP,2001,2001,1540,1.00,1541
108,IMP,2005,2005,1563,1.00,1562
108,TRD,1976,LAST,1527,1.00,1528
108,TRD,1976,LAST,1545,1.00,1532
108,EXP,1976,LAST,1540,1.00,1501
108,IMP,2011,2011,1548,1.00,1549
108,IMP,2008,2008,1563,1.00,1562
108,IMP,2010,2010,1563,1.00,1562
108,IMP,2014,2014,1563,1.00,1562
108,IMP,2011,2011,1570,1.00,1562
132,EXP,1976,LAST,1501,1.00,1540
132,EXP,1976,LAST,1502,1.00,1541
132,EXP,1976,LAST,1514,1.00,1540
132,EXP,1976,LAST,1515,1.00,1528
132,EXP,1976,LAST,1530,1.00,1542
132,EXP,1998,2002,1541,1.00,1515
132,EXP,2004,LAST,1541,1.00,1528
132,EXP,1998,2000,1554,1.00,1540
132,EXP,1976,LAST,1553,1.00,1554
132,EXP,1999,1999,1571,1.00,1540
132,IMP,1976,LAST,1502,1.00,1501
132,PRD,1976,LAST,1534,1.00,1537
132,TRD,1976,LAST,1505,1.00,1501
132,TRD,1976,LAST,1534,1.00,1537
132,TRD,1976,LAST,1543,1.00,1542
132,TRD,1976,LAST,1545,1.00,1532
132,TRD,1976,LAST,1562,1.00,1563
116,EXP,1976,LAST,1540,1.00,1501
116,EXP,2007,2007,1514,1.00,1501
116,EXP,2007,2007,1529,1.00,1542
116,EXP,2010,2010,1534,1.00,1550
116,IMP,1976,LAST,1534,1.00,1550
116,PRD,1976,LAST,1531,1.00,1505
116,PRD,1976,LAST,1534,1.00,1550
116,PRD,1976,LAST,1544,1.00,1505
116,PRD,1976,LAST,1572,1.00,1564
116,PRD,1976,LAST,1588,1.00,1564
116,TRD,1976,LAST,1528,1.00,1541
116,TRD,1976,LAST,1531,1.00,1505
116,TRD,1976,LAST,1544,1.00,1505
116,TRD,1976,LAST,1571,1.00,1563
120,EXP,1999,1999,1540,1.00,1541
120,EXP,1976,LAST,1544,1.00,1505
120,EXP,1976,1985,1545,1.00,1532
120,EXP,2016,2016,1546,1.00,1532
120,EXP,1978,1980,1553,1.00,1554
120,EXP,1982,1987,1565,1.00,1556
120,EXP,2003,2003,1570,1.00,1562
120,EXP,1976,LAST,1571,1.00,1563
120,PRD,2003,LAST,1541,1.00,1528
120,PRD,1976,LAST,1544,0.40,1505
120,PRD,1976,LAST,1544,0.60,1531
120,TRD,1976,LAST,1542,1.00,1543
120,TRD,1976,LAST,1548,1.00,1535
124,EXP,1988,2000,1540,1.00,1514
124,EXP,1976,1986,1544,1.00,1518
124,EXP,1976,LAST,1547,1.00,1550
124,EXP,1983,1983,1570,1.00,1571
124,IMP,1976,1986,1544,1.00,1531
124,PRD,1976,LAST,1521,1.00,1524
124,PRD,1976,LAST,1541,1.00,1528
124,PRD,1976,LAST,1542,1.00,1516
124,PRD,1976,LAST,1543,1.00,1517
124,PRD,1976,LAST,1544,1.00,1518
124,PRD,1976,LAST,1545,1.00,1532
124,PRD,1976,LAST,1546,1.00,1533
124,PRD,1976,LAST,1548,1.00,1535
124,PRD,1976,LAST,1549,1.00,1523
124,TRD,1976,1987,1540,1.00,1514
124,TRD,1976,1987,1541,1.00,1515
124,TRD,1988,LAST,1541,1.00,1528
124,TRD,1976,LAST,1542,1.00,1516
124,TRD,1976,LAST,1543,1.00,1517
124,TRD,1987,LAST,1544,1.00,1518
124,TRD,1976,LAST,1545,1.00,1532
124,TRD,1976,LAST,1546,1.00,1533
124,TRD,1976,LAST,1548,1.00,1535
124,TRD,1976,LAST,1549,1.00,1523
136,EXP,1997,1999,1534,1.00,1550
136,EXP,1980,1982,1541,1.00,1528
136,IMP,1991,1994,1541,1.00,1540
136,TRD,1976,LAST,1501,1.00,1540
136,TRD,1976,LAST,1502,1.00,1541
136,TRD,1976,LAST,1503,1.00,1542
136,TRD,1976,LAST,1506,1.00,1545
136,TRD,1976,LAST,1514,1.00,1540
136,TRD,1976,LAST,1515,1.00,1541
136,TRD,1976,LAST,1517,1.00,1543
136,TRD,1976,LAST,1520,1.00,1546
136,TRD,1976,LAST,1528,1.00,1541
136,TRD,1976,LAST,1531,1.00,1544
136,TRD,1976,LAST,1532,1.00,1545
136,TRD,1976,LAST,1562,1.00,1563
140,EXP,2000,2000,1544,1.00,1505
140,IMP,1993,LAST,1562,1.00,1563
140,TRD,1976,LAST,1514,1.00,1515
140,TRD,1976,LAST,1542,1.00,1543
148,EXP,2005,LAST,1544,1.00,1505
148,EXP,2000,2002,1540,1.00,1501
148,EXP,2001,2001,1541,1.00,1501
148,IMP,1994,2007,1542,1.00,1543
148,TRD,1976,LAST,1502,1.00,1501
148,TRD,1976,LAST,1514,1.00,1527
148,TRD,1976,LAST,1571,1.00,1570
148,IMP,2017,2017,1542,1.00,1543
152,EXP,1976,1986,1503,1.00,1502
152,PRD,1976,LAST,1541,1.00,1515
152,PRD,1976,LAST,1542,1.00,1516
152,PRD,1976,LAST,1543,1.00,1517
152,PRD,1976,LAST,1544,1.00,1518
152,PRD,1976,LAST,1545,1.00,1532
152,PRD,1990,LAST,1546,1.00,1533
152,PRD,1976,LAST,1547,1.00,1534
152,PRD,1976,LAST,1548,1.00,1535
152,PRD,1976,LAST,1555,1.00,1556
152,PRD,1976,LAST,1558,1.00,1559
152,TRD,1976,LAST,1540,1.00,1527
152,TRD,1976,LAST,1541,1.00,1515
152,TRD,1976,LAST,1542,1.00,1516
152,TRD,1976,LAST,1543,1.00,1517
152,TRD,1976,LAST,1544,1.00,1518
152,TRD,1976,LAST,1545,1.00,1532
152,TRD,1990,LAST,1546,1.00,1533
152,TRD,1976,LAST,1547,1.00,1534
152,TRD,1976,LAST,1548,1.00,1535
152,TRD,1976,LAST,1549,1.00,1523
152,TRD,1976,LAST,1550,1.00,1537
152,TRD,1976,LAST,1555,1.00,1556
152,TRD,1976,LAST,1557,1.00,1556
152,TRD,1976,LAST,1558,1.00,1559
152,TRD,1976,LAST,1590,1.00,1588
156,EXP,1984,LAST,1540,1.00,1527
156,PRD,1994,LAST,1544,1.00,1518
156,TRD,1994,LAST,1544,1.00,1518
156,TRD,1987,LAST,1558,1.00,1559
156,IMP,2010,2010,1529,1.00,1530
156,TRD,2012,LAST,1516,1.00,1542
446,EXP,1990,1990,1527,1.00,1540
446,TRD,1976,LAST,1549,1.00,1523
446,EXP,1980,1986,1501,1.00,1540
446,EXP,1982,1982,1534,1.00,1550
446,EXP,1992,1992,1534,1.00,1550
344,PRD,1976,LAST,1544,1.00,1518
158,ALL,1976,LAST,1542,1.00,1516
158,ALL,1976,LAST,1543,1.00,1517
158,ALL,1976,LAST,1544,1.00,1531
158,ALL,1976,LAST,1545,1.00,1532
158,ALL,1976,LAST,1547,1.00,1534
158,ALL,1976,LAST,1548,1.00,1535
158,ALL,1976,LAST,1549,1.00,1523
158,PRD,1976,LAST,1557,1.00,1556
158,PRD,1976,LAST,1574,1.00,1573
170,EXP,2006,2006,1518,1.00,1505
170,EXP,2007,2007,1516,1.00,1517
170,EXP,2007,2008,1587,1.00,1562
170,EXP,2015,2016,1587,1.00,1562
170,EXP,2016,2017,1588,1.00,1564
170,EXP,1981,1981,1549,1.00,1523
170,IMP,1994,1994,1540,1.00,1527
170,EXP,1981,1981,1540,1.00,1527
170,EXP,1981,1981,1541,1.00,1528
170,EXP,1995,LAST,1549,1.00,1523
170,EXP,1997,LAST,1570,1.00,1571
170,PRD,1976,LAST,1558,1.00,1559
170,TRD,1995,LAST,1541,1.00,1528
170,TRD,1976,LAST,1543,1.00,1530
170,TRD,1976,LAST,1545,1.00,1532
170,TRD,1976,LAST,1548,1.00,1535
170,TRD,1976,LAST,1558,1.00,1559
174,EXP,1996,LAST,1501,1.00,1528
174,EXP,1995,1995,1540,1.00,1541
174,IMP,1997,LAST,1501,1.00,1515
174,IMP,1981,1982,1532,1.00,1545
174,TRD,1998,LAST,1517,1.00,1515
174,TRD,1995,LAST,1554,1.00,1553
178,EXP,1995,1995,1549,1.00,1535
178,IMP,2000,2005,1503,1.00,1504
178,PRD,1976,LAST,1544,1.00,1505
178,TRD,1976,LAST,1514,1.00,1515
178,TRD,1976,LAST,1528,1.00,1527
178,TRD,1976,LAST,1540,1.00,1527
178,TRD,1976,LAST,1541,1.00,1527
178,TRD,1976,LAST,1542,1.00,1543
178,TRD,1976,LAST,1544,1.00,1518
178,TRD,1976,LAST,1545,1.00,1532
178,TRD,1976,LAST,1547,1.00,1534
178,TRD,1976,LAST,1548,1.00,1535
178,TRD,1976,LAST,1554,1.00,1553
178,EXP,2017,2017,1588,1.00,1564
180,EXP,1976,LAST,1502,1.00,1501
180,EXP,2000,LAST,1553,1.00,1554
180,IMP,1999,2000,1554,1.00,1553
180,IMP,2000,2003,1562,1.00,1563
180,IMP,2003,2003,1570,1.00,1571
180,TRD,1976,1990,1540,1.00,1541
180,TRD,1976,LAST,1544,1.00,1518
180,TRD,1976,LAST,1545,1.00,1532
180,EXP,2015,2015,1588,1.00,1564
184,EXP,1991,2003,1501,1.00,1540
184,EXP,2002,LAST,1541,1.00,1528
184,IMP,2002,LAST,1541,1.00,1540
184,TRD,1976,2001,1541,1.00,1540
184,TRD,1976,LAST,1542,1.00,1543
184,TRD,1976,LAST,1571,1.00,1570
188,EXP,1994,LAST,1542,0.50,1528
188,EXP,1994,LAST,1542,0.50,1530
188,EXP,1994,LAST,1546,1.00,1520
188,IMP,1994,LAST,1542,1.00,1530
188,PRD,1994,LAST,1542,0.50,1528
188,PRD,1994,LAST,1542,0.50,1530
188,EXP,1996,1997,1517,1.00,1543
188,TRD,1986,1993,1541,1.00,1528
188,EXP,1976,1977,1532,1.00,1545
188,EXP,1988,1988,1548,1.00,1549
188,EXP,2000,2002,1517,1.00,1504
188,EXP,2017,2017,1516,1.00,1517
188,PRD,1994,2013,1534,1.00,1537
188,EXP,2011,2013,1534,1.00,1537
188,EXP,2012,2012,1570,1.00,1571
188,EXP,2016,2016,1570,1.00,1571
191,EXP,1992,LAST,1540,1.00,1527
191,EXP,1997,1997,1570,1.00,1571
191,EXP,2002,2002,1570,1.00,1571
191,EXP,2016,2017,1587,1.00,1562
191,TRD,1992,LAST,1546,1.00,1533
191,PRD,1992,LAST,1543,1.00,1530
191,PRD,1992,LAST,1544,1.00,1531
191,PRD,1992,LAST,1545,1.00,1532
191,PRD,1992,LAST,1548,1.00,1535
191,TRD,1992,LAST,1541,1.00,1528
191,TRD,1992,LAST,1542,1.00,1529
191,TRD,1992,LAST,1543,1.00,1530
191,TRD,1992,LAST,1544,1.00,1531
191,TRD,1992,LAST,1545,1.00,1532
191,TRD,1992,LAST,1548,1.00,1535
191,TRD,1992,LAST,1549,1.00,1523
192,PRD,1997,LAST,1541,1.00,1515
192,PRD,1976,LAST,1543,1.00,1517
192,PRD,1976,LAST,1544,1.00,1518
192,PRD,1976,LAST,1545,1.00,1532
192,PRD,1976,LAST,1553,1.00,1554
192,TRD,1976,LAST,1540,1.00,1515
192,TRD,1976,LAST,1544,1.00,1518
192,TRD,1976,LAST,1545,1.00,1532
192,TRD,2000,LAST,1549,1.00,1523
192,TRD,1976,LAST,1553,1.00,1554
192,PRD,2004,LAST,1534,1.00,1550
192,EXP,1999,1999,1542,1.00,1543
192,EXP,2002,2002,1542,1.00,1543
192,EXP,2014,2014,1590,1.00,1588
203,EXP,1996,2013,1540,1.00,1541
203,TRD,1993,LAST,1530,1.00,1543
203,EXP,1994,1994,1514,1.00,1515
203,EXP,1996,1997,1518,1.00,1544
203,TRD,2012,LAST,1573,1.00,1565
203,EXP,1993,1995,1540,1.00,1501
203,EXP,2009,2009,1516,1.00,1517
203,EXP,1993,1993,1563,1.00,1554
203,EXP,1993,1994,1562,1.00,1563
203,EXP,1996,1996,1562,1.00,1563
203,EXP,2014,2014,1529,1.00,1542
203,EXP,2014,2017,1570,1.00,1571
203,EXP,2017,2017,1582,1.00,1548
200,TRD,1976,1992,1540,1.00,1541
384,PRD,1976,LAST,1534,1.00,1537
384,PRD,1976,LAST,1548,1.00,1535
384,TRD,1976,LAST,1517,1.00,1542
384,TRD,1976,LAST,1534,1.00,1537
384,TRD,1976,LAST,1541,1.00,1540
384,TRD,1976,LAST,1543,1.00,1542
384,TRD,1976,LAST,1548,1.00,1535
384,TRD,1976,LAST,1549,1.00,1536
384,TRD,1976,LAST,1550,1.00,1537
208,EXP,1984,1985,1570,1.00,1571
208,EXP,1993,1996,1570,1.00,1571
